zpid,state,cityId,city,countyId,county,zipcode,longitude,latitude,yearBuilt,livingArea,heating,hasHeating,cooling,hasCooling
338386314,TX,18172,Fort Worth,2049,Tarrant County,76120,-97.191216,32.77539,2020,2338,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338386445,TX,18172,Fort Worth,2049,Tarrant County,76126,-97.521454,32.632214,,,[],False,[],False
338386505,TX,20193,River Oaks,2049,Tarrant County,76114,-97.40228,32.78914,2021,1750,"['Central', 'Electric', 'Heat Pump']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Heat Pump']",True
338386835,TX,18172,Fort Worth,2049,Tarrant County,76123,-97.36395,32.609386,2021,1620,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338387024,TX,30983,Colleyville,2049,Tarrant County,76034,-97.16849,32.90024,,,,,,
338387417,TX,18172,Fort Worth,2049,Tarrant County,76114,-97.396675,32.75644,2020,2306,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
338387710,TX,18172,Fort Worth,2049,Tarrant County,76135,-97.48549,32.83983,,1602,[],False,[],False
338420097,TX,26857,Round Rock,3081,Williamson County,78665,-97.642166,30.534594,2021,3273,[],False,[],False
338420615,TX,45417,Georgetown,3081,Williamson County,78626,-97.648926,30.602327,,,[],False,[],False
338422762,TX,37918,Cleveland,1861,Liberty County,77327,-95.06638,30.185986,,,[],False,[],False
338423505,TX,37918,Cleveland,1861,Liberty County,77327,-95.06962,30.320301,2018,2280,[],False,[],False
338436590,TX,4521,Edinburg,1776,Hidalgo County,78539,-98.169365,26.275232,,,[],False,[],False
338451691,TX,23394,Abilene,1423,Taylor County,79602,-99.712234,32.365047,2022,1911,['Electric'],True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Roof Turbine(s)']",True
338458568,TX,39897,Mount Pleasant,750,Titus County,75455,-95.10987,33.10182,1918,3956,"['Central', 'Heat Pump']",True,"['Central Air', '2 Units']",True
338494254,TX,29513,Rosenberg,2698,Fort Bend County,77471,-95.8082,29.563297,2021,1240,['Electric'],True,['Electric'],True
338515856,TX,28175,Argyle,988,Denton County,76226,-97.18766,33.09568,2021,3267,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338516451,TX,28175,Argyle,988,Denton County,76226,-97.17841,33.11419,2021,2188,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338516687,TX,28175,Northlake,988,Denton County,76226,-97.17841,33.11419,2021,3015,"['Central', 'Fireplace(s)']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'ENERGY STAR Qualified Equipment']",True
338516811,TX,,Providence Village,988,Denton County,76227,-96.98582,33.27644,2021,1438,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338517087,TX,7797,Waxahachie,498,Ellis County,75165,-96.77185,32.42488,2020,2915,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338517391,TX,7797,Waxahachie,498,Ellis County,75167,-96.92585,32.350235,2022,2412,"['Central', 'Electric', 'ENERGY STAR Qualified Equipment']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'ENERGY STAR Qualified Equipment']",True
338517936,TX,47316,Red Oak,498,Ellis County,75154,-96.78213,32.53463,2022,2238,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338523487,TX,27398,The Colony,988,Denton County,75056,-96.89429,33.079086,2022,3418,['Zoned'],True,"['Central Air', 'Gas', 'Zoned']",True
338523927,TX,4351,Denton,988,Denton County,76210,-97.12717,33.16007,2021,2895,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338524301,TX,40336,Pilot Point,988,Denton County,76258,-96.95131,33.40142,2019,2350,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338524819,TX,29706,Haslet,988,Denton County,76052,-97.3757,32.998707,2020,2045,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric']",True
338524855,TX,32532,Little Elm,988,Denton County,75068,-96.97223,33.20641,2020,2103,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338525122,TX,48754,Aubrey,988,Denton County,76227,-96.904045,33.243633,2021,1840,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338525363,TX,236066,Northlake,988,Denton County,76247,-97.26178,33.094128,2022,4471,['Central'],True,['Ceiling Fan(s)'],True
338525708,TX,56574,Sanger,988,Denton County,76266,-97.17365,33.3502,2021,2220,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
338525868,TX,24733,Lewisville,988,Denton County,75077,-97.054634,33.0574,2021,1708,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338525902,TX,24733,Lewisville,988,Denton County,75077,-97.055145,33.057823,2022,2108,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338526400,TX,,Aubrey,988,Denton County,76227,-96.98582,33.27644,2021,2262,['Other'],True,['Central'],True
338526592,TX,,Aubrey,988,Denton County,76227,-96.98582,33.27644,2021,1963,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
338526693,TX,4351,Ponder,988,Denton County,76259,-97.08066,33.165775,2022,1316,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338526912,TX,55742,Highland Village,988,Denton County,75077,-97.0688,33.079,2022,2348,"['Central', 'Electric']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
338526984,TX,4351,Argyle,988,Denton County,76226,-97.11697,33.205257,2021,3034,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric', 'Zoned']",True
338527227,TX,55742,Highland Village,988,Denton County,75077,-97.081955,33.082104,2022,2838,"['Central', 'Electric']",True,"['Attic Fan', 'Central Air', 'Ceiling Fan(s)', 'Electric']",True
338527260,TX,48754,Aubrey,988,Denton County,76227,-96.906525,33.257347,2022,2481,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
338527340,TX,,Ponder,988,Denton County,76259,-97.29952,33.19535,2022,1316,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338527482,TX,,Aubrey,988,Denton County,76227,-96.98582,33.27644,2021,1963,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338527600,TX,32532,Little Elm,988,Denton County,75068,-96.9511,33.17994,2021,1996,"['Central', 'ENERGY STAR Qualified Equipment', 'Heat Pump']",True,"['Central Air', 'Electric']",True
338527714,TX,,Ponder,988,Denton County,76259,-97.29952,33.19535,2022,1316,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338527800,TX,,Ponder,988,Denton County,76259,-97.29952,33.19535,2022,1316,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338528086,TX,4351,Frisco,988,Denton County,75033,-97.11697,33.205257,2021,3257,"['Central', 'Electric', 'ENERGY STAR Qualified Equipment']",True,"['Central Air', 'Ceiling Fan(s)']",True
338528148,TX,32532,Little Elm,988,Denton County,75068,-96.9511,33.17994,2022,2952,"['Central', 'Natural Gas']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338528521,TX,29706,Haslet,988,Denton County,76052,-97.39494,32.993076,2023,2704,['Central'],True,['Electric'],True
338528795,TX,18208,Frisco,988,Denton County,75034,-96.85497,33.134895,2022,3746,"['Central', 'Natural Gas', 'Zoned']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338549926,TX,49041,Fruitvale,2862,Van Zandt County,75127,-95.804535,32.706768,2012,3028,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338550188,TX,48625,Canton,2862,Van Zandt County,75103,-95.881645,32.553642,2022,2383,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338685027,TX,,Decatur,333,Wise County,76234,-97.49424,33.170395,2019,896,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
338685114,TX,36648,Newark,333,Wise County,76071,-97.43863,33.00094,2020,2700,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
338685144,TX,36648,Newark,333,Wise County,76071,-97.44012,33.003307,2020,1379,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
338685283,TX,,Rhome,333,Wise County,76078,-97.47356,33.09523,2020,2426,"['Central', 'Electric']",True,"['Central Air', 'Ceiling Fan(s)', 'Electric']",True
338685421,TX,38162,Decatur,333,Wise County,76234,-97.51409,33.27596,,,,,,
338685475,TX,40243,Paradise,333,Wise County,76073,-97.72726,33.12607,2022,2347,"['Central', 'Electric', 'Heat Pump']",True,"['Central Air', 'Electric', 'Heat Pump']",True
338685709,TX,36648,Newark,333,Wise County,76071,-97.4425,32.99425,2022,1707,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
338688945,TX,31802,Gordon,2994,Palo Pinto County,76453,-98.28841,32.634537,2020,,[],False,[],False
49494815,TX,34248,Temple,98,Bell County,76502,-97.375824,31.060863,1979,1416,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49495043,TX,5424,Killeen,98,Bell County,76541,-97.72149,31.118528,1965,1884,"['Central', 'Electric']",True,,
49495441,TX,34248,Temple,98,Bell County,76501,-97.342354,31.122171,1954,1145,['Window Unit'],True,['Wall/Window Unit(s)'],True
49495541,TX,5424,Killeen,98,Bell County,76543,-97.70599,31.123306,1976,2071,['Has Heating (Unspecified Type)'],True,"['Central Air', 'Electric', '1 Unit']",True
49495574,TX,5424,Killeen,98,Bell County,76549,-97.76525,31.10971,1973,1725,['Central'],True,['Central Air'],True
49495629,TX,5424,Killeen,98,Bell County,76549,-97.7663,31.104727,1989,1454,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49495769,TX,235736,Belton,98,Bell County,76513,-97.477234,31.15372,1979,1479,"['Electric', 'Fireplace(s)']",True,['1 Unit'],True
49496032,TX,235736,Belton,98,Bell County,76513,-97.44866,31.16209,1999,1319,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49496212,TX,5424,Killeen,98,Bell County,76542,-97.74474,31.070827,1993,1609,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Electric', '1 Unit']",True
49496430,TX,5424,Killeen,98,Bell County,76543,-97.67785,31.123299,1983,1248,"['Central', 'Electric']",True,,
49496992,TX,34248,Temple,98,Bell County,76501,-97.32784,31.120455,1962,2050,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric', '1 Unit']",True
49497277,TX,11805,Harker Heights,98,Bell County,76548,-97.68136,31.079288,1971,3466,"['Heat Pump', 'Multiple Heating Units']",True,"['Heat Pump', '2 Units']",True
49497385,TX,34248,Temple,98,Bell County,76502,-97.45606,31.182262,1987,784,"['Space Heater', 'Wood Stove']",True,,
49497486,TX,5424,Killeen,98,Bell County,76542,-97.6732,31.001242,1973,1152,['Other'],True,['Wall'],True
49497722,TX,5424,Killeen,98,Bell County,76549,-97.76835,31.10884,1990,2138,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Electric', '1 Unit']",True
49497879,TX,34248,Temple,98,Bell County,76502,-97.33185,31.014086,1985,2443,['Central'],True,"['Central Air', '1 Unit']",True
49498071,TX,5424,Killeen,98,Bell County,76542,-97.69613,31.06697,1993,2016,"['Electric', 'Fireplace(s)', 'Solar']",True,['1 Unit'],True
49498237,TX,11805,Harker Heights,98,Bell County,76548,-97.63174,31.071815,1987,2306,['Central'],True,,
49498672,TX,34248,Temple,98,Bell County,76504,-97.37068,31.084656,1960,1508,['Natural Gas'],True,"['Central Air', '1 Unit']",True
49498722,TX,37370,Belton,98,Bell County,76513,-97.458786,31.059765,1925,3866,"['Natural Gas', 'Space Heater']",True,['Wall/Window Unit(s)'],True
49499112,TX,34248,Temple,98,Bell County,76502,-97.38276,31.0595,1985,1913,"['Central', 'Fireplace(s)']",True,"['Electric', '1 Unit']",True
49499238,TX,34248,Temple,98,Bell County,76502,-97.461266,31.209467,1985,2800,"['Central', 'Electric', 'Multiple Heating Units']",True,['2 Units'],True
49499519,TX,5424,Killeen,98,Bell County,76543,-97.68628,31.12896,1987,1183,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49499677,TX,235736,Belton,98,Bell County,76513,-97.44943,31.161373,1985,1118,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
49500098,TX,11805,Harker Heights,98,Bell County,76548,-97.63683,31.071774,1994,2069,['Has Heating (Unspecified Type)'],True,['1 Unit'],True
49500185,TX,49667,Nolanville,98,Bell County,76559,-97.60669,31.080034,1986,1568,[],False,[],False
49500389,TX,34248,Temple,98,Bell County,76504,-97.34093,31.082174,,1080,"['Other', 'See Remarks']",True,,
49500805,TX,34248,Temple,98,Bell County,76501,-97.32885,31.121595,1970,2080,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric', '1 Unit', 'Attic Fan']",True
49500918,TX,5424,Killeen,98,Bell County,76542,-97.693924,31.072622,1992,1636,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49501447,TX,34248,Temple,98,Bell County,76504,-97.371544,31.114985,1991,1153,['Central'],True,,
49501566,TX,5424,Killeen,98,Bell County,76542,-97.70034,31.072079,1987,1309,"['Electric', 'Fireplace(s)']",True,"['Electric', '1 Unit']",True
49501683,TX,37370,Belton,98,Bell County,76513,-97.478424,31.121008,1994,1952,['Electric'],True,"['Electric', '1 Unit']",True
49501947,TX,5424,Killeen,98,Bell County,76541,,,1965,1416,['Central'],True,"['Central Air', '1 Unit']",True
49502419,TX,5424,Killeen,98,Bell County,76543,-97.71583,31.097347,1981,1962,['Has Heating (Unspecified Type)'],True,,
49502672,TX,5424,Killeen,98,Bell County,76543,-97.716034,31.101685,1959,1477,"['Central', 'Natural Gas']",True,"['Central Air', '1 Unit']",True
49503045,TX,5424,Killeen,98,Bell County,76542,-97.69637,31.066578,1993,1515,"['Central', 'Electric']",True,['Central Air'],True
49503145,TX,5424,Killeen,98,Bell County,76549,-97.76095,31.085518,1994,1383,['Central'],True,['Central Air'],True
49503658,TX,5424,Killeen,98,Bell County,76543,-97.67249,31.11884,1985,1500,"['Central', 'Electric', 'Multiple Heating Units']",True,"['Central Air', 'Electric', '2 Units']",True
49504234,TX,5424,Killeen,98,Bell County,76549,-97.768585,31.088863,,1341,,,,
49504725,TX,34248,Temple,98,Bell County,76501,-97.30977,31.116974,1996,1712,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49505028,TX,34248,Temple,98,Bell County,76501,-97.34278,31.10747,1955,2132,"['Central', 'Fireplace(s)', 'Natural Gas']",True,"['Central Air', 'Electric', '1 Unit']",True
49505213,TX,5424,Killeen,98,Bell County,76549,-97.766815,31.101973,1987,1080,['Central'],True,,
49505645,TX,37370,Belton,98,Bell County,76513,-97.4668,31.090595,1979,2472,"['Central', 'Electric', 'Multiple Heating Units']",True,"['Central Air', 'Electric', '2 Units']",True
49506240,TX,5424,Killeen,98,Bell County,76541,-97.7224,31.110016,1958,1763,['Other'],True,[],False
49506398,TX,12172,Kempner,98,Bell County,76539,-97.907005,31.065363,1987,1391,['Electric'],True,,
49507215,TX,5424,Killeen,98,Bell County,76542,-97.70998,31.069172,1995,1347,"['Central', 'Electric', 'Fireplace(s)']",True,,
49507296,TX,5424,Killeen,98,Bell County,76542,-97.70538,31.067146,1995,1508,['Electric'],True,,
49507327,TX,5424,Killeen,98,Bell County,76542,-97.70358,31.066936,1994,1392,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49507481,TX,34248,Temple,98,Bell County,76502,-97.36615,31.051624,1995,1260,"['Central', 'Electric']",True,"['Central Air', 'Electric']",True
49507591,TX,11805,Harker Heights,98,Bell County,76548,-97.637215,31.07674,1995,2743,"['Multiple Heating Units', 'Natural Gas']",True,"['Electric', '2 Units']",True
49507832,TX,34248,Temple,98,Bell County,76502,-97.38837,31.050888,1995,4345,['Central'],True,['Central Air'],True
49507963,TX,34248,Temple,98,Bell County,76502,-97.42227,31.116226,1995,1367,"['Central', 'Fireplace(s)']",True,"['Central Air', '1 Unit']",True
49508072,TX,5424,Killeen,98,Bell County,76542,-97.73464,31.072672,1995,1994,['Electric'],True,"['Electric', '1 Unit']",True
49508249,TX,5424,Killeen,98,Bell County,76543,-97.69262,31.133781,1995,1593,['Has Heating (Unspecified Type)'],True,['1 Unit'],True
49508362,TX,34248,Temple,98,Bell County,76502,-97.380005,31.055962,1995,1285,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49509216,TX,11805,Harker Heights,98,Bell County,76548,-97.6606,31.068768,1998,2437,"['Central', 'Electric', 'Multiple Heating Units']",True,"['Central Air', 'Electric', '2 Units']",True
49509452,TX,5424,Killeen,98,Bell County,76543,-97.69434,31.139,1996,1361,['Other'],True,['Central'],True
49510058,TX,5424,Killeen,98,Bell County,76543,-97.692924,31.13926,1996,1027,['Central'],True,"['Central Air', 'Electric', '1 Unit']",True
49510256,TX,11805,Harker Heights,98,Bell County,76548,-97.64822,31.024984,2000,1363,"['Central', 'Electric', 'Fireplace(s)', 'Solar']",True,"['Central Air', 'Electric', '1 Unit']",True
49511012,TX,5424,Killeen,98,Bell County,76549,-97.7905,31.107857,1997,1413,['Electric'],True,['1 Unit'],True
49511331,TX,34248,Temple,98,Bell County,76502,-97.464935,31.186834,2015,896,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49511653,TX,11805,Harker Heights,98,Bell County,76548,-97.66903,31.058628,1995,1962,"['Central', 'Natural Gas']",True,"['Central Air', 'Electric', '1 Unit']",True
49511691,TX,11805,Harker Heights,98,Bell County,76548,-97.63586,31.036324,1983,1560,['Electric'],True,"['Electric', '1 Unit']",True
49511886,TX,37370,Belton,98,Bell County,76513,-97.45679,31.06355,1946,1069,['Electric'],True,['Central Air'],True
49511997,TX,34248,Temple,98,Bell County,76502,-97.42297,31.114876,1997,1374,['Central'],True,['Central Air'],True
49512125,TX,5424,Killeen,98,Bell County,76543,-97.671326,31.132536,1997,1128,['Has Heating (Unspecified Type)'],True,,
49512285,TX,34248,Temple,98,Bell County,76502,-97.45818,31.122692,1998,2054,"['Forced air', 'Electric']",True,"['Central', 'Wall']",True
49512385,TX,5424,Killeen,98,Bell County,76549,-97.76974,31.086748,1998,1627,['Other'],True,['Central'],True
49512756,TX,37370,Belton,98,Bell County,76513,-97.45457,31.04222,1997,1288,"['Central', 'Electric']",True,"['Central Air', 'Electric', '1 Unit']",True
49513227,TX,11805,Harker Heights,98,Bell County,76548,-97.6348,31.074001,1993,2520,['Central'],True,"['Central Air', '1 Unit']",True
49513606,TX,5424,Killeen,98,Bell County,76543,-97.70222,31.099218,1987,1720,"['Central', 'Electric', 'Fireplace(s)']",True,"['Central Air', 'Electric', '1 Unit']",True
